ScenarioID,SimIndex,LookIndex,Status,BdryStopCode,RDGUserErrorCode,TestStat,ErrorCode,TrueHR
1,7416,1,SUCCESS,0,0,-0.0548021904231282,0,0.908313213335883
1,7417,1,SUCCESS,0,0,-1.65524378969208,0,0.758460809474522
1,7418,1,SUCCESS,1,0,-2.46941825381899,0,0.749730976477359
1,7419,1,SUCCESS,1,0,-2.10773717295963,0,0.632392443335505
1,7420,1,SUCCESS,0,0,-1.4802815898814,0,0.775429682368203
1,7421,1,SUCCESS,0,0,-0.868623109994064,0,0.85807379099251
1,7422,1,SUCCESS,0,0,-1.41052489276327,0,0.802270295138887
1,7423,1,SUCCESS,0,0,-0.596999667703279,0,0.758954423910072
1,7424,1,SUCCESS,1,0,-5.17089596333988,0,0.676501405012161
1,7425,1,SUCCESS,1,0,-3.28786754856177,0,0.631669071786154
1,7426,1,SUCCESS,1,0,-2.94155392677186,0,0.720945482389461
1,7427,1,SUCCESS,1,0,-3.63039804863692,0,0.726737044771087
1,7428,1,SUCCESS,1,0,-2.87342500163867,0,0.675211679999885
1,7429,1,SUCCESS,1,0,-3.59449883962467,0,0.67764298080935
1,7430,1,SUCCESS,1,0,-2.00236783009012,0,0.735682602831352
1,7431,1,SUCCESS,1,0,-4.21899874347677,0,0.667584443897118
1,7432,1,SUCCESS,0,0,-1.11081657293561,0,0.837385015643676
1,7433,1,SUCCESS,1,0,-3.13959429279825,0,0.705589696363727
1,7434,1,SUCCESS,1,0,-3.70482861298697,0,0.807537246186767
1,7435,1,SUCCESS,1,0,-3.34125308107711,0,0.785083752766703
1,7436,1,SUCCESS,0,0,-1.85497070462265,0,0.828920289265447
1,7437,1,SUCCESS,1,0,-2.13854331718403,0,0.752498722329856
1,7438,1,SUCCESS,0,0,-0.902856546990148,0,0.859972975198581
1,7439,1,SUCCESS,0,0,-1.45524802941599,0,0.825030547554738
1,7440,1,SUCCESS,1,0,-2.29971516292178,0,0.772077290526568
1,7441,1,SUCCESS,0,0,-1.27734368306959,0,0.84983688896416
1,7442,1,SUCCESS,1,0,-1.96733628021009,0,0.838352219695456
1,7443,1,SUCCESS,0,0,-0.0689387345808047,0,0.822384434354235
1,7444,1,SUCCESS,0,0,-1.58694585494814,0,0.905732357164445
1,7445,1,SUCCESS,1,0,-4.27632863064601,0,0.746796663480423
1,7446,1,SUCCESS,0,0,-1.30306624431113,0,0.862930063455996
1,7447,1,SUCCESS,0,0,-0.70815766642442,0,0.829682021023389
1,7448,1,SUCCESS,0,0,-1.48404741086526,0,0.82088666960486
1,7449,1,SUCCESS,1,0,-3.92291130591612,0,0.772328311584316
1,7450,1,SUCCESS,0,0,-0.0439077333689742,0,0.900940522223388
1,7451,1,SUCCESS,0,0,-1.14193238659762,0,0.776097210944838
1,7452,1,SUCCESS,1,0,-3.52448236082182,0,0.709514156638145
1,7453,1,SUCCESS,0,0,-1.67742918010649,0,0.718354898303641
1,7454,1,SUCCESS,0,0,-0.551942375364003,0,0.818611047496913
1,7455,1,SUCCESS,1,0,-2.14815466748035,0,0.84513597496395
1,7456,1,SUCCESS,1,0,-2.39149874686559,0,0.67757908372529
1,7457,1,SUCCESS,1,0,-2.23394575002569,0,0.7891764443104
1,7458,1,SUCCESS,1,0,-3.42138679703851,0,0.700312160323647
1,7459,1,SUCCESS,1,0,-4.20801708498487,0,0.692902638413971
1,7460,1,SUCCESS,0,0,-0.96422501841119,0,0.902398057525325
1,7461,1,SUCCESS,1,0,-3.99567480600145,0,0.706581357489506
1,7462,1,SUCCESS,1,0,-4.70774372837504,0,0.718912628316656
1,7463,1,SUCCESS,0,0,-1.95736598697054,0,0.759007262723287
1,7464,1,SUCCESS,1,0,-2.89891446872673,0,0.737966814100711
1,7465,1,SUCCESS,1,0,-2.73922298499649,0,0.781518823779834
1,7466,1,SUCCESS,0,0,-1.77040140499792,0,0.789785291330982
1,7467,1,SUCCESS,1,0,-3.47249932946645,0,0.713960085285347
1,7468,1,SUCCESS,1,0,-2.35754944981209,0,0.716341199305608
1,7469,1,SUCCESS,1,0,-2.75515177557024,0,0.764735926653812
1,7470,1,SUCCESS,1,0,-4.81274226025311,0,0.665726233914607
1,7471,1,SUCCESS,0,0,-1.94995161430685,0,0.78103111252862
1,7472,1,SUCCESS,1,0,-3.55363657200329,0,0.831932878103367
1,7473,1,SUCCESS,1,0,-2.43304638914336,0,0.738008926136315
1,7474,1,SUCCESS,1,0,-2.16911628617256,0,0.72480597248991
1,7475,1,SUCCESS,1,0,-3.14957285912989,0,0.84919269396537
1,7476,1,SUCCESS,0,0,-1.57345295316612,0,0.796440896446062
1,7477,1,SUCCESS,1,0,-2.47389713616393,0,0.70983474478825
1,7478,1,SUCCESS,1,0,-2.83750741432334,0,0.684648201877398
1,7479,1,SUCCESS,1,0,-2.85377441863524,0,0.802830644977223
1,7480,1,SUCCESS,0,0,-1.55528678978611,0,0.884071313326822
1,7481,1,SUCCESS,1,0,-2.41251158608976,0,0.859961785061919
1,7482,1,SUCCESS,1,0,-3.23533018607244,0,0.742882407025125
1,7483,1,SUCCESS,0,0,-1.6229607124489,0,0.762281453570647
1,7484,1,SUCCESS,0,0,-1.60795103844228,0,0.836688302807335
1,7485,1,SUCCESS,1,0,-3.75859828901468,0,0.602863758559403
1,7486,1,SUCCESS,1,0,-2.92131857328827,0,0.689136780264229
1,7487,1,SUCCESS,0,0,1.0258258406228,0,0.875909336002352
1,7488,1,SUCCESS,0,0,-1.39122013737598,0,0.774963864087571
1,7489,1,SUCCESS,0,0,-1.65474631671602,0,0.98268375929049
1,7490,1,SUCCESS,0,0,-1.65798112783507,0,0.875043187933885
1,7491,1,SUCCESS,1,0,-2.0868697439317,0,0.803770653360816
1,7492,1,SUCCESS,0,0,-1.65623696029345,0,0.723480671825824
1,7493,1,SUCCESS,1,0,-6.10746898168566,0,0.687368261950882
1,7494,1,SUCCESS,1,0,-2.37803327530284,0,0.825132070118022
1,7495,1,SUCCESS,0,0,-0.338426916462849,0,0.77982325855321
1,7496,1,SUCCESS,1,0,-2.46175856483964,0,0.779361588810795
1,7497,1,SUCCESS,0,0,-0.993391657580432,0,0.877869752787047
1,7498,1,SUCCESS,1,0,-2.12535087569356,0,0.814494574024231
1,7499,1,SUCCESS,0,0,-1.59940280093153,0,0.798629835566593
1,7500,1,SUCCESS,1,0,-2.03833633945416,0,0.76880633556743
1,7501,1,SUCCESS,1,0,-2.29057868076052,0,0.874688463706227
1,7502,1,SUCCESS,0,0,-0.767477618275261,0,0.921972052397831
1,7503,1,SUCCESS,0,0,0.025165138138642,0,0.893408242698074
1,7504,1,SUCCESS,1,0,-2.2446333188876,0,0.785360292308841
1,7505,1,SUCCESS,0,0,-1.95282568932315,0,0.860068673628359
1,7506,1,SUCCESS,1,0,-3.59423493227593,0,0.647604228804135
1,7507,1,SUCCESS,0,0,-0.743746618167048,0,0.84071817105978
1,7508,1,SUCCESS,1,0,-3.75864140411983,0,0.687927866764503
1,7509,1,SUCCESS,0,0,0.244765897741644,0,0.85912879634773
1,7510,1,SUCCESS,1,0,-3.10096062162649,0,0.771468335718012
1,7511,1,SUCCESS,1,0,-3.85182001604123,0,0.741405213604011
1,7512,1,SUCCESS,1,0,-2.91780151026145,0,0.643410255258675
1,7513,1,SUCCESS,1,0,-2.40377892835106,0,0.856152224433629
1,7514,1,SUCCESS,1,0,-2.35504606092778,0,0.757783088711998
1,7515,1,SUCCESS,1,0,-3.69996476606702,0,0.610354907840857
1,7516,1,SUCCESS,0,0,-1.52367043273907,0,0.777120583543249
1,7517,1,SUCCESS,0,0,-1.58515949634865,0,0.948370012044606
1,7518,1,SUCCESS,1,0,-2.29386439450119,0,0.77348709719126
1,7519,1,SUCCESS,1,0,-3.92297653757252,0,0.787944261549574
1,7520,1,SUCCESS,1,0,-3.2141503408549,0,0.651106816513022
1,7521,1,SUCCESS,1,0,-4.63297259865432,0,0.633211686838628
1,7522,1,SUCCESS,1,0,-3.30852741694759,0,0.703948607106695
1,7523,1,SUCCESS,0,0,0.0929871436570875,0,0.873371846858405
1,7524,1,SUCCESS,0,0,-0.273461578727345,0,0.759773965470186
1,7525,1,SUCCESS,1,0,-2.92525422258613,0,0.731459156453931
1,7526,1,SUCCESS,1,0,-3.31724203094766,0,0.644619226202168
1,7527,1,SUCCESS,1,0,-3.28361986209673,0,0.765947506565405
1,7528,1,SUCCESS,1,0,-2.47125712929431,0,0.74690656234985
1,7529,1,SUCCESS,1,0,-2.61033906487212,0,0.858760122724738
1,7530,1,SUCCESS,0,0,-1.74404793624087,0,0.737336038976344
1,7531,1,SUCCESS,0,0,-1.70479333524019,0,0.858742033477754
1,7532,1,SUCCESS,0,0,0.591736270815557,0,0.92449015669604
1,7533,1,SUCCESS,0,0,-0.977731151606253,0,0.895267843725551
1,7534,1,SUCCESS,1,0,-3.6415944231971,0,0.71237389901058
1,7535,1,SUCCESS,0,0,0.0969559879627976,0,0.955701300898735
1,7536,1,SUCCESS,1,0,-1.9776498217373,0,0.837405130133288
1,7537,1,SUCCESS,0,0,2.02913662879405,0,0.914937008385342
1,7538,1,SUCCESS,1,0,-3.4638954246626,0,0.747022157657265
1,7539,1,SUCCESS,1,0,-3.53808526471556,0,0.783656482000197
1,7540,1,SUCCESS,0,0,-0.849857290768108,0,0.829063921441072
1,7541,1,SUCCESS,1,0,-3.82195655044875,0,0.670912334183144
1,7542,1,SUCCESS,1,0,-3.20772936593055,0,0.796162198007407
1,7543,1,SUCCESS,0,0,-1.05782973095013,0,0.811394266170752
1,7544,1,SUCCESS,1,0,-2.40724389054924,0,0.721524081770593
1,7545,1,SUCCESS,1,0,-3.57114783113848,0,0.697311164377445
1,7546,1,SUCCESS,0,0,-1.3213070530926,0,0.7591073571405
1,7547,1,SUCCESS,1,0,-2.32285652431321,0,0.838046507962388
1,7548,1,SUCCESS,1,0,-2.48137284973068,0,0.74225902556577
1,7549,1,SUCCESS,0,0,-1.2381799643685,0,0.957180536452959
1,7550,1,SUCCESS,1,0,-2.76806626216511,0,0.839746632886458
1,7551,1,SUCCESS,1,0,-2.56224256567739,0,0.759245592013149
1,7552,1,SUCCESS,1,0,-3.69261192388411,0,0.688023398074787
1,7553,1,SUCCESS,1,0,-5.13021606362279,0,0.723804377554019
1,7554,1,SUCCESS,1,0,-3.67786074754542,0,0.795122717567349
1,7555,1,SUCCESS,1,0,-2.52782943655971,0,0.736444293850593
1,7556,1,SUCCESS,0,0,-1.79599059309227,0,0.777615671367137
1,7557,1,SUCCESS,1,0,-3.39490192698121,0,0.816675146368434
1,7558,1,SUCCESS,1,0,-2.36575250324788,0,0.750265926388661
1,7559,1,SUCCESS,1,0,-3.31144729343208,0,0.710845307281694
1,7560,1,SUCCESS,1,0,-3.25898800815213,0,0.777379640119227
1,7561,1,SUCCESS,0,0,-0.949828237241555,0,0.862863917621301
1,7562,1,SUCCESS,1,0,-3.0197122400082,0,0.732593815748345
1,7563,1,SUCCESS,0,0,-1.19523827542338,0,0.720608520503558
1,7564,1,SUCCESS,1,0,-4.4428980581957,0,0.688775930540177
1,7565,1,SUCCESS,0,0,-1.07027600975909,0,0.834531244492199
1,7566,1,SUCCESS,1,0,-5.01127282852714,0,0.627725250708349
1,7567,1,SUCCESS,0,0,-1.6758484696843,0,0.745774572959653
1,7568,1,SUCCESS,1,0,-4.28142610050976,0,0.678945049336979
1,7569,1,SUCCESS,1,0,-2.28060827657421,0,0.813670694253951
1,7570,1,SUCCESS,1,0,-2.84024698594306,0,0.691729535958991
1,7571,1,SUCCESS,1,0,-4.26208273333066,0,0.767173885664737
1,7572,1,SUCCESS,1,0,-2.61686734756123,0,0.76504977825599
1,7573,1,SUCCESS,1,0,-2.28948217032215,0,0.812549894148875
1,7574,1,SUCCESS,1,0,-2.25221642540036,0,0.766967792054614
1,7575,1,SUCCESS,1,0,-2.4975532531207,0,0.727753385551387
1,7576,1,SUCCESS,1,0,-3.89410670389059,0,0.707372487673459
1,7577,1,SUCCESS,0,0,-1.76937575516066,0,0.64068583934086
1,7578,1,SUCCESS,1,0,-5.48645212689045,0,0.641210924036956
1,7579,1,SUCCESS,0,0,-0.215903395820169,0,0.910782220951974
1,7580,1,SUCCESS,1,0,-2.0796399687657,0,0.744657261611263
1,7581,1,SUCCESS,1,0,-2.73520807544197,0,0.706640516619532
1,7582,1,SUCCESS,0,0,-1.56025417344737,0,0.832105754834199
1,7583,1,SUCCESS,1,0,-2.06670579890483,0,0.816187915196454
1,7584,1,SUCCESS,1,0,-4.35413983187496,0,0.72239413780518
1,7585,1,SUCCESS,1,0,-5.3396015797467,0,0.621699312734894
1,7586,1,SUCCESS,0,0,-0.478666545880101,0,0.87044241285253
1,7587,1,SUCCESS,1,0,-2.58842126630578,0,0.817427790029794
1,7588,1,SUCCESS,0,0,-1.61389182690823,0,0.897817949344323
1,7589,1,SUCCESS,1,0,-3.53599726743987,0,0.765524179758888
1,7590,1,SUCCESS,1,0,-2.53449125695018,0,0.739937980739031
1,7591,1,SUCCESS,1,0,-2.61449404104285,0,0.719159515154426
1,7592,1,SUCCESS,1,0,-4.68679566316483,0,0.688596676909451
1,7593,1,SUCCESS,0,0,0.0634675834385273,0,0.858848641837194
1,7594,1,SUCCESS,0,0,-0.472339945303446,0,0.908625385408928
1,7595,1,SUCCESS,1,0,-2.36050633442197,0,0.801037930784321
1,7596,1,SUCCESS,1,0,-4.57974624276625,0,0.589177588184026
1,7597,1,SUCCESS,1,0,-2.30197288888907,0,0.683563940888474
1,7598,1,SUCCESS,1,0,-2.2160019123866,0,0.714639029616605
1,7599,1,SUCCESS,1,0,-3.23809703049072,0,0.735359590151316
1,7600,1,SUCCESS,1,0,-2.25048563787745,0,0.754946508374577
1,7601,1,SUCCESS,1,0,-3.01032850764234,0,0.662396174796303
1,7602,1,SUCCESS,1,0,-3.48824402139811,0,0.658223883511235
1,7603,1,SUCCESS,0,0,-1.10093155491822,0,0.796719818990702
1,7604,1,SUCCESS,1,0,-2.29662010084075,0,0.802759196179043
1,7605,1,SUCCESS,0,0,-0.892275600923798,0,0.843850486226691
1,7606,1,SUCCESS,0,0,1.7510881829836,0,1.11059980223786
1,7607,1,SUCCESS,1,0,-2.04021985825063,0,0.655164004313053
1,7608,1,SUCCESS,0,0,-1.49691581621574,0,0.786203338457869
1,7609,1,SUCCESS,0,0,-0.276230193124977,0,0.837952934398308
1,7610,1,SUCCESS,1,0,-2.62870395306789,0,0.832105724933255
1,7611,1,SUCCESS,0,0,-0.984648251557211,0,0.830836960569956
1,7612,1,SUCCESS,1,0,-3.33308145891229,0,0.63138782972579
1,7613,1,SUCCESS,1,0,-3.28874736369587,0,0.674068335080945
1,7614,1,SUCCESS,1,0,-2.67270443720759,0,0.720347107341974
1,7615,1,SUCCESS,1,0,-2.28051868928541,0,0.776841315024821
1,7616,1,SUCCESS,1,0,-3.02376686814942,0,0.750558766965139
1,7617,1,SUCCESS,1,0,-2.64061180998689,0,0.710159984168163
1,7618,1,SUCCESS,1,0,-2.92678758343983,0,0.715192180955785
1,7619,1,SUCCESS,1,0,-3.93846579432017,0,0.724090896153043
1,7620,1,SUCCESS,1,0,-3.68313614538836,0,0.701648708127321
1,7621,1,SUCCESS,1,0,-2.87509945823741,0,0.659836437948563
1,7622,1,SUCCESS,0,0,-0.899810064202817,0,0.893654132391121
1,7623,1,SUCCESS,1,0,-3.65782268604345,0,0.674459063797986
1,7624,1,SUCCESS,1,0,-4.59074175342237,0,0.728604858796276
1,7625,1,SUCCESS,0,0,-1.39417944232083,0,0.697744717086413
1,7626,1,SUCCESS,0,0,-1.27731715690934,0,0.822376681572295
1,7627,1,SUCCESS,0,0,-1.62446317342919,0,0.843822572144807
1,7628,1,SUCCESS,0,0,0.346957050311286,0,0.845968834981073
1,7629,1,SUCCESS,0,0,-0.195291493832242,0,0.838928904029332
1,7630,1,SUCCESS,0,0,-1.35267291178521,0,0.740594072404074
1,7631,1,SUCCESS,0,0,-1.27444394546209,0,0.798899542598136
1,7632,1,SUCCESS,1,0,-2.01963902080803,0,0.827995741651058
1,7633,1,SUCCESS,1,0,-3.51412719877912,0,0.706848704990154
1,7634,1,SUCCESS,1,0,-2.9419109497137,0,0.719397801167376
1,7635,1,SUCCESS,1,0,-3.90015912986575,0,0.730184884807667
1,7636,1,SUCCESS,1,0,-2.65719537046045,0,0.78113083960696
1,7637,1,SUCCESS,1,0,-3.79682809275979,0,0.673353744301045
1,7638,1,SUCCESS,1,0,-2.29881656304325,0,0.707528786309374
1,7639,1,SUCCESS,1,0,-2.84575500422682,0,0.752608947644123
1,7640,1,SUCCESS,0,0,-1.66950817850571,0,0.810489567712892
1,7641,1,SUCCESS,1,0,-2.86044525516525,0,0.766345434691955
1,7642,1,SUCCESS,0,0,-1.80685860176961,0,0.799153796227986
1,7643,1,SUCCESS,1,0,-2.13904600223027,0,0.75329898994738
1,7644,1,SUCCESS,1,0,-4.17295919463319,0,0.705005086819956
1,7645,1,SUCCESS,0,0,-1.01586703481661,0,0.905532335337027
1,7646,1,SUCCESS,1,0,-2.06855991243989,0,0.769221749435779
1,7647,1,SUCCESS,1,0,-3.25533939630368,0,0.730666211905095
1,7648,1,SUCCESS,1,0,-5.7392518494698,0,0.734304823741908
1,7649,1,SUCCESS,1,0,-2.14894807392368,0,0.760073782120225
1,7650,1,SUCCESS,0,0,-1.05417351843579,0,0.863264914599347
1,7651,1,SUCCESS,0,0,-1.7409906472737,0,0.8149745626862
1,7652,1,SUCCESS,0,0,-1.20944984809293,0,0.806472865602678
1,7653,1,SUCCESS,1,0,-4.00561153306003,0,0.620279192420246
1,7654,1,SUCCESS,1,0,-2.68822360030226,0,0.729142535725744
1,7655,1,SUCCESS,1,0,-4.41449206380468,0,0.750662795604957
1,7656,1,SUCCESS,0,0,-1.20640446285931,0,0.892972494462211
1,7657,1,SUCCESS,1,0,-3.9668378764124,0,0.665110695725363
1,7658,1,SUCCESS,0,0,-0.640494990626207,0,0.838739674474171
1,7659,1,SUCCESS,1,0,-2.75212428529668,0,0.68945435868106
1,7660,1,SUCCESS,1,0,-2.49132341018117,0,0.71252652814245
1,7661,1,SUCCESS,0,0,0.104117829578991,0,0.859816690172656
1,7662,1,SUCCESS,0,0,-1.50527888880346,0,0.72923469350657
1,7663,1,SUCCESS,0,0,-0.216755794956904,0,0.980519562819246
1,7664,1,SUCCESS,1,0,-2.84379833780652,0,0.86334864840543
1,7665,1,SUCCESS,0,0,0.821572892983913,0,0.841668668407864
1,7666,1,SUCCESS,1,0,-3.8401119925636,0,0.665253291595586
1,7667,1,SUCCESS,0,0,0.763948926778378,0,1.00123007382325
1,7668,1,SUCCESS,1,0,-2.25733840664495,0,0.7662039271101
1,7669,1,SUCCESS,1,0,-2.96771991314796,0,0.745957831202947
1,7670,1,SUCCESS,1,0,-3.59089604102554,0,0.719157849829071
1,7671,1,SUCCESS,0,0,-1.53347414584746,0,0.806525493043223
1,7672,1,SUCCESS,0,0,-1.54275385303053,0,0.787090352606191
1,7673,1,SUCCESS,1,0,-2.53295158529859,0,0.770708405382479
1,7674,1,SUCCESS,0,0,-1.19340471682307,0,0.80871976258083
1,7675,1,SUCCESS,0,0,0.474962505036214,0,1.00717638180278
1,7676,1,SUCCESS,1,0,-2.9972356098605,0,0.820118604789322
1,7677,1,SUCCESS,1,0,-3.59512648808068,0,0.698685160640943
1,7678,1,SUCCESS,1,0,-2.61633945018429,0,0.765985986184582
1,7679,1,SUCCESS,1,0,-2.14049572348136,0,0.758247715736917
1,7680,1,SUCCESS,1,0,-3.37540978803801,0,0.729345149539446
1,7681,1,SUCCESS,0,0,-1.65865725406926,0,0.744150284574598
1,7682,1,SUCCESS,1,0,-3.61506309491854,0,0.760569234138001
1,7683,1,SUCCESS,0,0,-1.74866338024603,0,0.851724137713959
1,7684,1,SUCCESS,1,0,-2.02513422595859,0,0.822973341526864
1,7685,1,SUCCESS,0,0,-1.22367863967944,0,0.824889099536162
1,7686,1,SUCCESS,1,0,-3.07050559435588,0,0.693551082580477
1,7687,1,SUCCESS,1,0,-3.29805870266251,0,0.754991191318356
1,7688,1,SUCCESS,0,0,-1.71484415040295,0,0.738666055638662
1,7689,1,SUCCESS,1,0,-3.98796449250878,0,0.704846425853676
1,7690,1,SUCCESS,0,0,-1.75129174098606,0,0.736916498840944
1,7691,1,SUCCESS,1,0,-2.76379063417335,0,0.765775749990424
1,7692,1,SUCCESS,1,0,-2.99192917356625,0,0.722741639933205
1,7693,1,SUCCESS,1,0,-2.95899777887682,0,0.784987859843813
1,7694,1,SUCCESS,1,0,-2.93685952228619,0,0.79951913537627
1,7695,1,SUCCESS,0,0,-0.834239157981524,0,0.827407276601572
1,7696,1,SUCCESS,0,0,-1.56021627449498,0,0.905210710265661
1,7697,1,SUCCESS,1,0,-4.57493038201613,0,0.610603346245115
1,7698,1,SUCCESS,1,0,-2.3743852937401,0,0.707920359496169
1,7699,1,SUCCESS,1,0,-3.04124347483262,0,0.630786841760529
1,7700,1,SUCCESS,1,0,-3.37005135685544,0,0.757126980043925
1,7701,1,SUCCESS,1,0,-4.50874118504961,0,0.718087287650857
1,7702,1,SUCCESS,1,0,-2.76510123103025,0,0.764972309755857
1,7703,1,SUCCESS,1,0,-3.46032401010271,0,0.754519906979225
1,7704,1,SUCCESS,1,0,-3.35089126425028,0,0.74351255783871
1,7705,1,SUCCESS,0,0,-1.83922552450572,0,0.828906808004362
1,7706,1,SUCCESS,1,0,-2.42738870401271,0,0.686633471197581
1,7707,1,SUCCESS,0,0,-0.846654608778589,0,0.805711540565524
1,7708,1,SUCCESS,0,0,-0.374946139691477,0,0.837376607668073
1,7709,1,SUCCESS,1,0,-3.78585371680417,0,0.661210493351245
1,7710,1,SUCCESS,1,0,-3.92556880723541,0,0.681044183963137
1,7711,1,SUCCESS,0,0,-1.47068274141475,0,0.76350418472363
1,7712,1,SUCCESS,1,0,-3.55442698969264,0,0.728224834048388
1,7713,1,SUCCESS,0,0,-0.477333256915884,0,0.928488958856146
1,7714,1,SUCCESS,1,0,-5.64653227981785,0,0.722083046769425
1,7715,1,SUCCESS,1,0,-4.1121712575129,0,0.714511128001057
1,7716,1,SUCCESS,0,0,-0.0718713178196795,0,0.837173440241578
1,7717,1,SUCCESS,1,0,-2.17008974996882,0,0.722788937343708
1,7718,1,SUCCESS,1,0,-2.07128266203204,0,0.864071747926734
1,7719,1,SUCCESS,1,0,-3.21738217401202,0,0.758388330709024
1,7720,1,SUCCESS,0,0,-0.594241654778536,0,0.87292318446637
1,7721,1,SUCCESS,1,0,-3.18125317902113,0,0.801153405673596
1,7722,1,SUCCESS,1,0,-2.13228158083121,0,0.791670521096727
1,7723,1,SUCCESS,1,0,-3.02899862375198,0,0.761804398126843
1,7724,1,SUCCESS,1,0,-3.20761558587793,0,0.790914292995734
1,7725,1,SUCCESS,0,0,1.84649347157637,0,1.01935411138172
1,7726,1,SUCCESS,1,0,-4.62113735556534,0,0.722126960480889
1,7727,1,SUCCESS,1,0,-2.55462279101241,0,0.827586900786006
1,7728,1,SUCCESS,1,0,-4.12965934090715,0,0.737238222696421
1,7729,1,SUCCESS,1,0,-3.9097441978248,0,0.658202566497144
1,7730,1,SUCCESS,0,0,-1.30597753285698,0,0.806207251201267
1,7731,1,SUCCESS,0,0,-0.798242317688622,0,0.693135060247322
1,7732,1,SUCCESS,1,0,-4.55533281823352,0,0.634536980277194
1,7733,1,SUCCESS,1,0,-2.54547645333274,0,0.809291329045291
1,7734,1,SUCCESS,1,0,-2.96056001529749,0,0.807155849828861
1,7735,1,SUCCESS,0,0,-1.90585896274121,0,0.745967235179207
1,7736,1,SUCCESS,1,0,-3.51964956661282,0,0.744993081913126
1,7737,1,SUCCESS,1,0,-4.70757406266058,0,0.697492790163496
1,7738,1,SUCCESS,1,0,-2.78353969839513,0,0.783843337386883
1,7739,1,SUCCESS,1,0,-3.26145700711954,0,0.698969388353402
1,7740,1,SUCCESS,0,0,-1.83602252145969,0,0.732834936469138
1,7741,1,SUCCESS,0,0,-1.15868489535126,0,0.877039150560983
1,7742,1,SUCCESS,1,0,-3.67997624893917,0,0.705044908178022
1,7743,1,SUCCESS,1,0,-3.14656670796279,0,0.813750348356085
1,7744,1,SUCCESS,0,0,-1.54833313329842,0,0.821160431365874
1,7745,1,SUCCESS,0,0,-0.510184678048042,0,0.717950733106809
1,7746,1,SUCCESS,0,0,-1.25361580441918,0,0.736938298887924
1,7747,1,SUCCESS,1,0,-3.87929322402102,0,0.729106856879954
1,7748,1,SUCCESS,0,0,-1.55499561086707,0,0.694932290729234
1,7749,1,SUCCESS,1,0,-3.39144918579302,0,0.777425040997145
1,7750,1,SUCCESS,1,0,-2.0984247620556,0,0.725408725315077
1,7751,1,SUCCESS,0,0,-1.37632921818603,0,0.85604938371721
1,7752,1,SUCCESS,0,0,0.517585691143433,0,0.827074814189819
1,7753,1,SUCCESS,0,0,-1.33945595123964,0,0.742786949764989
1,7754,1,SUCCESS,0,0,1.40980214040195,0,0.900163045042199
1,7755,1,SUCCESS,1,0,-4.47405472737915,0,0.593786884189215
1,7756,1,SUCCESS,1,0,-2.07812133845929,0,0.81832872004279
1,7757,1,SUCCESS,1,0,-2.79604778244836,0,0.830504802109722
1,7758,1,SUCCESS,1,0,-4.14707488088707,0,0.739717152218091
1,7759,1,SUCCESS,0,0,-0.616088646315019,0,0.754777096372296
1,7760,1,SUCCESS,0,0,-1.4218895578359,0,0.827650809895824
1,7761,1,SUCCESS,0,0,0.366481144569065,0,0.855688516072905
1,7762,1,SUCCESS,0,0,-0.951812741863305,0,0.84081327607298
1,7763,1,SUCCESS,0,0,-0.207320246850313,0,0.806128170601641
1,7764,1,SUCCESS,1,0,-3.73258769629639,0,0.767218811452115
1,7765,1,SUCCESS,0,0,-1.29999068755406,0,0.898474945104314
1,7766,1,SUCCESS,1,0,-2.30516520241081,0,0.71866014792496
1,7767,1,SUCCESS,0,0,-1.23123951011586,0,0.721286843776867
1,7768,1,SUCCESS,1,0,-2.27861632112428,0,0.800839905943418
1,7769,1,SUCCESS,0,0,-1.84662241898124,0,0.699538725547059
1,7770,1,SUCCESS,1,0,-2.73864574621837,0,0.717856860688062
1,7771,1,SUCCESS,1,0,-3.95990729963589,0,0.714911807916366
1,7772,1,SUCCESS,0,0,0.185468282690025,0,0.849683839437429
1,7773,1,SUCCESS,0,0,-1.12805046621807,0,0.756365245324171
1,7774,1,SUCCESS,1,0,-4.07785149928259,0,0.728721612583811
1,7775,1,SUCCESS,1,0,-2.45631562896965,0,0.763118181626603
1,7776,1,SUCCESS,0,0,-0.963869760244828,0,0.728774055478729
1,7777,1,SUCCESS,1,0,-2.74628645274183,0,0.692103767392919
1,7778,1,SUCCESS,1,0,-2.29414284328304,0,0.678236882329435
1,7779,1,SUCCESS,1,0,-2.57587373756809,0,0.742923361840334
1,7780,1,SUCCESS,0,0,-0.125381808926359,0,0.847071928431936
1,7781,1,SUCCESS,1,0,-2.95704525403616,0,0.754457327489927
1,7782,1,SUCCESS,0,0,-1.52567958685289,0,0.748123562881545
1,7783,1,SUCCESS,0,0,-1.70131936197787,0,0.748112444567245
1,7784,1,SUCCESS,1,0,-3.44458035194692,0,0.730150912267927
1,7785,1,SUCCESS,1,0,-2.53784499375934,0,0.769142565255878
1,7786,1,SUCCESS,0,0,-0.393085405236356,0,0.802992277280843
1,7787,1,SUCCESS,1,0,-2.16593601555059,0,0.796033868393328
1,7788,1,SUCCESS,0,0,0.886369600464367,0,0.782457472158782
1,7789,1,SUCCESS,0,0,-1.71822805942864,0,0.760905954773304
1,7790,1,SUCCESS,1,0,-3.02230325975348,0,0.835219356472167
1,7791,1,SUCCESS,1,0,-5.02957946198986,0,0.681272858484548
1,7792,1,SUCCESS,1,0,-3.82938686172407,0,0.75682826837284
