ModelID,SimIndex,AnalysisIndex,Status,Decision,RDGUserErrorCode,TestStat,PostProb,dTrueDelta,ErrorCode
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3112,1,SUCCESS,Efficacy,0,0,0.8747,0.928361646179434,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3113,1,SUCCESS,Futility,0,0,0.0004,0.0429914873354137,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3114,1,SUCCESS,Futility,0,0,0.22516,0.739881356387252,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3115,1,SUCCESS,Futility,0,0,0.19864,0.839166124625836,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3116,1,SUCCESS,Futility,0,0,0.7154,1.0849760550661,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3117,1,SUCCESS,Futility,0,0,0.32118,0.983095399473752,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3118,1,SUCCESS,Futility,0,0,0.4332,0.582320835877631,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3119,1,SUCCESS,Efficacy,0,0,0.85834,0.601376920218589,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3120,1,SUCCESS,Futility,0,0,0.0085,0.0264175011903552,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3121,1,SUCCESS,Futility,0,0,0.11752,0.0196482325096416,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3122,1,SUCCESS,Futility,0,0,0.12172,0.0943026549116044,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3123,1,SUCCESS,Futility,0,0,0.32188,0.990477546749824,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3124,1,SUCCESS,Futility,0,0,0.0182,0.275134854988324,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3125,1,SUCCESS,Futility,0,0,0.08422,0.612911230225474,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3126,1,SUCCESS,Futility,0,0,0.19244,-0.00642276832863261,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3127,1,SUCCESS,Futility,0,0,0.002,-0.00854281923564205,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3128,1,SUCCESS,Futility,0,0,0.1794,0.480096196996883,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3129,1,SUCCESS,Futility,0,0,0.0018,0.0150076673260071,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3130,1,SUCCESS,Futility,0,0,0.20924,0.509444820979141,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3131,1,SUCCESS,Futility,0,0,0.0077,-0.00166395655289335,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3132,1,SUCCESS,Futility,0,0,0.17,0.479945049667993,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3133,1,SUCCESS,Futility,0,0,0.02316,0.00544275405856839,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3134,1,SUCCESS,Efficacy,0,0,0.8104,0.797953248254406,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3135,1,SUCCESS,Efficacy,0,0,0.8972,1.08983946766475,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3136,1,SUCCESS,Futility,0,0,0.00312,0.369555618501338,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3137,1,SUCCESS,Efficacy,0,0,0.83424,0.853566500514437,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3138,1,SUCCESS,Efficacy,0,0,0.84702,0.651843459187333,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3139,1,SUCCESS,Futility,0,0,0.01594,0.355723637390592,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3140,1,SUCCESS,Futility,0,0,0.00082,0.196638796058161,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3141,1,SUCCESS,Efficacy,0,0,0.98346,1.36720629195795,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3142,1,SUCCESS,Futility,0,0,0.00046,0.303269104806883,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3143,1,SUCCESS,Futility,0,0,0.07524,0.565608317496409,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3144,1,SUCCESS,Futility,0,0,0,0.0063228457514555,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3145,1,SUCCESS,Futility,0,0,0.00428,-0.0331468481385449,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3146,1,SUCCESS,Futility,0,0,0.52724,0.613744051586477,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3147,1,SUCCESS,Futility,0,0,0.00648,0.040645087252143,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3148,1,SUCCESS,Futility,0,0,0.26006,0.66477573921053,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3149,1,SUCCESS,Futility,0,0,0.01452,-0.0473522478539334,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3150,1,SUCCESS,Futility,0,0,0.14242,0.588244798393454,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3151,1,SUCCESS,Futility,0,0,0.03284,-0.000762116376845166,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3152,1,SUCCESS,Futility,0,0,0.26998,0.664516704645685,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3153,1,SUCCESS,Futility,0,0,0.06616,0.0333377823637763,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3154,1,SUCCESS,Futility,0,0,0.00802,0.0359280016992648,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3155,1,SUCCESS,Futility,0,0,0.00188,0.0854299205971526,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3156,1,SUCCESS,Futility,0,0,0.54236,0.965090752431282,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3157,1,SUCCESS,Futility,0,0,0,0.263199075255492,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3158,1,SUCCESS,Efficacy,0,0,0.8498,0.808871501001786,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3159,1,SUCCESS,Futility,0,0,0.01288,0.222760636689565,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3160,1,SUCCESS,Futility,0,0,0.05282,0.342215674299511,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3161,1,SUCCESS,Efficacy,0,0,0.99876,0.76460485323387,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3162,1,SUCCESS,Futility,0,0,0.01064,-0.0839030729944675,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3163,1,SUCCESS,Futility,0,0,0.00124,0.0066906868315062,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3164,1,SUCCESS,Futility,0,0,0.27886,0.718411554606058,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3165,1,SUCCESS,Futility,0,0,0.70172,1.06749654026682,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3166,1,SUCCESS,Futility,0,0,0.72804,0.793843817287212,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3167,1,SUCCESS,Futility,0,0,0.24642,0.527657151419225,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3168,1,SUCCESS,Futility,0,0,0.02,-0.0508452676107562,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3169,1,SUCCESS,Futility,0,0,0.68356,0.482950055439663,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3170,1,SUCCESS,Futility,0,0,0.34704,1.06884894957323,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3171,1,SUCCESS,Futility,0,0,0.60094,0.896593245409639,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3172,1,SUCCESS,Futility,0,0,0.01426,-0.0226087800916248,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3173,1,SUCCESS,Futility,0,0,0.1318,0.740359584908111,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3174,1,SUCCESS,Futility,0,0,8e-05,-0.0368352668850499,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3175,1,SUCCESS,Futility,0,0,0.04194,0.131311916815843,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3176,1,SUCCESS,Futility,0,0,0.1185,0.512250379088291,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3177,1,SUCCESS,Futility,0,0,0.2068,0.377880594599101,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3178,1,SUCCESS,Futility,0,0,0.00042,0.128824603918392,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3179,1,SUCCESS,Futility,0,0,0.67226,1.08025626010447,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3180,1,SUCCESS,Futility,0,0,0.44266,0.749514584050471,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3181,1,SUCCESS,Efficacy,0,0,0.9923,0.941302383109547,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3182,1,SUCCESS,Futility,0,0,0.70142,0.479329020305662,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3183,1,SUCCESS,Futility,0,0,0.07006,0.940346856571778,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3184,1,SUCCESS,Futility,0,0,0.72908,1.13159353294605,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3185,1,SUCCESS,Futility,0,0,0.23396,0.563053016081967,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3186,1,SUCCESS,Futility,0,0,0,-0.0518638951439286,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3187,1,SUCCESS,Futility,0,0,0.01422,0.0681162255629899,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3188,1,SUCCESS,Futility,0,0,2e-05,-0.0703151229325104,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3189,1,SUCCESS,Futility,0,0,0.31108,0.774528975192611,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3190,1,SUCCESS,Efficacy,0,0,0.99984,1.26008247647394,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3191,1,SUCCESS,Futility,0,0,0.06106,0.488278662815597,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3192,1,SUCCESS,Efficacy,0,0,0.86558,1.00156177185119,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3193,1,SUCCESS,Futility,0,0,0.02872,0.474889997866003,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3194,1,SUCCESS,Futility,0,0,0,-0.135224377612077,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3195,1,SUCCESS,Futility,0,0,0.05726,0.0428457703335806,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3196,1,SUCCESS,Futility,0,0,0.02102,0.0345231572063541,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3197,1,SUCCESS,Futility,0,0,0.01792,0.285970815121964,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3198,1,SUCCESS,Futility,0,0,2e-05,-0.00219325854992946,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3199,1,SUCCESS,Futility,0,0,0.2359,0.408450415669903,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3200,1,SUCCESS,Futility,0,0,0.13136,0.121228015077118,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3201,1,SUCCESS,Futility,0,0,0.02692,0.605393979916904,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3202,1,SUCCESS,Futility,0,0,0.0146,-0.0469394504409268,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3203,1,SUCCESS,Futility,0,0,0.00086,-0.00402453516828484,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3204,1,SUCCESS,Futility,0,0,0.01598,0.0307590157541321,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3205,1,SUCCESS,Futility,0,0,0.04064,-0.0811281403821745,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3206,1,SUCCESS,Futility,0,0,4e-05,-0.0232202747158804,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3207,1,SUCCESS,Efficacy,0,0,0.99272,1.2108462719422,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3208,1,SUCCESS,Futility,0,0,0.5992,0.975856033733143,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3209,1,SUCCESS,Futility,0,0,0.03324,0.219586668245423,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3210,1,SUCCESS,Efficacy,0,0,0.8892,0.510157474416599,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3211,1,SUCCESS,Futility,0,0,0.00104,0.0310588469397378,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3212,1,SUCCESS,Futility,0,0,0.68338,0.911485476948943,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3213,1,SUCCESS,Futility,0,0,0.26674,0.851536374084405,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3214,1,SUCCESS,Futility,0,0,0.39076,0.751929868648689,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3215,1,SUCCESS,Futility,0,0,0.23134,0.646356486365203,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3216,1,SUCCESS,Futility,0,0,0.1592,1.10439167199311,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3217,1,SUCCESS,Futility,0,0,0.00022,-0.00804430336923986,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3218,1,SUCCESS,Futility,0,0,0.00196,-0.0160324241734023,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3219,1,SUCCESS,Futility,0,0,0.03584,0.715236403682199,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3220,1,SUCCESS,Futility,0,0,0.3357,0.622127838025286,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3221,1,SUCCESS,Futility,0,0,0.00236,-0.0296703209114255,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3222,1,SUCCESS,Futility,0,0,0.69824,0.570243572542081,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3223,1,SUCCESS,Futility,0,0,0,-0.0433657346531189,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3224,1,SUCCESS,Futility,0,0,0,0.00248500494658597,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3225,1,SUCCESS,Futility,0,0,0.27838,0.545218579077617,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3226,1,SUCCESS,Efficacy,0,0,0.89646,0.974551976157185,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3227,1,SUCCESS,Futility,0,0,0.00134,0.0063276108994052,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3228,1,SUCCESS,Futility,0,0,0.01728,0.655192844706702,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3229,1,SUCCESS,Futility,0,0,0.52912,0.952545651192164,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3230,1,SUCCESS,Efficacy,0,0,0.93786,1.27501067844067,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3231,1,SUCCESS,Futility,0,0,0.27892,0.710627847564608,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3232,1,SUCCESS,Futility,0,0,0.48408,0.741743804607078,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3233,1,SUCCESS,Futility,0,0,0.00086,-0.00308129404431267,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3234,1,SUCCESS,Futility,0,0,0.00334,0.28221806244717,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3235,1,SUCCESS,Futility,0,0,0.02476,0.461720557697051,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3236,1,SUCCESS,Futility,0,0,0.023,0.0659675943167787,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3237,1,SUCCESS,Futility,0,0,0.00786,0.342347999656148,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3238,1,SUCCESS,Futility,0,0,0.7289,1.0420369831696,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3239,1,SUCCESS,Futility,0,0,0.00828,-0.0601053484772811,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3240,1,SUCCESS,Futility,0,0,0.00606,-0.025298499388762,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3241,1,SUCCESS,Efficacy,0,0,0.987,0.974372983607694,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3242,1,SUCCESS,Futility,0,0,0.00246,0.0175087028536125,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3243,1,SUCCESS,Futility,0,0,0.76724,0.655146220529388,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3244,1,SUCCESS,Efficacy,0,0,0.99162,0.926204569185482,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3245,1,SUCCESS,Futility,0,0,2e-05,-0.0239070444621594,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3246,1,SUCCESS,Efficacy,0,0,0.953,1.16114806453578,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3247,1,SUCCESS,Futility,0,0,0.14512,0.502332619364888,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3248,1,SUCCESS,Futility,0,0,0.00012,-0.103590163588649,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3249,1,SUCCESS,Futility,0,0,0.05284,0.0862150747217907,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3250,1,SUCCESS,Futility,0,0,0.0929,0.878839513643837,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3251,1,SUCCESS,Futility,0,0,0.17792,-0.0577188480811341,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3252,1,SUCCESS,Futility,0,0,0.00074,0.0279497388444837,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3253,1,SUCCESS,Futility,0,0,0.18822,0.851753521094998,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3254,1,SUCCESS,Futility,0,0,0.01,0.0527095612978974,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3255,1,SUCCESS,Futility,0,0,0.21588,0.607389460449055,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3256,1,SUCCESS,Futility,0,0,0.2334,0.560805815139423,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3257,1,SUCCESS,Futility,0,0,0.19536,0.216955752852913,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3258,1,SUCCESS,Futility,0,0,0.0248,0.0216212002814589,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3259,1,SUCCESS,Futility,0,0,2e-05,0.0363007278200053,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3260,1,SUCCESS,Futility,0,0,0.0009,-0.0184555063213246,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3261,1,SUCCESS,Futility,0,0,0.60194,0.47086548691696,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3262,1,SUCCESS,Futility,0,0,0.76656,0.749952248177452,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3263,1,SUCCESS,Futility,0,0,0.52692,0.780506314786533,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3264,1,SUCCESS,Efficacy,0,0,0.80732,1.10762733901368,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3265,1,SUCCESS,Efficacy,0,0,0.98872,0.971588687665261,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3266,1,SUCCESS,Futility,0,0,0.01098,0.211303304719494,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3267,1,SUCCESS,Futility,0,0,0.11104,0.462651341689321,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3268,1,SUCCESS,Futility,0,0,0.00032,-0.0158015626493457,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3269,1,SUCCESS,Futility,0,0,0.51348,0.722881013438349,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3270,1,SUCCESS,Futility,0,0,0.1548,0.601022257876648,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3271,1,SUCCESS,Futility,0,0,0.0498,0.623100418930845,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3272,1,SUCCESS,Futility,0,0,0.19936,0.616844000993246,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3273,1,SUCCESS,Futility,0,0,0.68166,0.900826186718959,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3274,1,SUCCESS,Futility,0,0,0.0021,0.0312488830844856,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3275,1,SUCCESS,Efficacy,0,0,0.94856,1.08035223316305,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3276,1,SUCCESS,Futility,0,0,0.79296,0.808882716944934,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3277,1,SUCCESS,Futility,0,0,0.0242,0.379418661881888,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3278,1,SUCCESS,Futility,0,0,0.04296,0.473138742327385,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3279,1,SUCCESS,Futility,0,0,0.58138,0.623886642531222,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3280,1,SUCCESS,Futility,0,0,0.00022,-0.0090845177245368,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3281,1,SUCCESS,Futility,0,0,0.69094,0.668845097885224,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3282,1,SUCCESS,Efficacy,0,0,0.97876,0.899018431655583,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3283,1,SUCCESS,Futility,0,0,0.15398,0.728459043718093,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3284,1,SUCCESS,Futility,0,0,0.57574,0.588009659767915,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3285,1,SUCCESS,Futility,0,0,0.01336,0.0079887873846337,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3286,1,SUCCESS,Futility,0,0,0.0012,-0.00466752086546426,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3287,1,SUCCESS,Futility,0,0,0.49356,0.866410585216123,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3288,1,SUCCESS,Futility,0,0,0.01544,0.691965298845571,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3289,1,SUCCESS,Futility,0,0,0.00194,0.0455548445681835,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3290,1,SUCCESS,Futility,0,0,0.00896,0.05420239854558,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3291,1,SUCCESS,Futility,0,0,0.22418,1.02332713429508,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3292,1,SUCCESS,Efficacy,0,0,0.87786,0.884132097865056,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3293,1,SUCCESS,Futility,0,0,0.00708,-0.00281307682894919,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3294,1,SUCCESS,Efficacy,0,0,0.84642,1.08970632793383,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3295,1,SUCCESS,Futility,0,0,0.49006,0.323390018816471,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3296,1,SUCCESS,Efficacy,0,0,0.94226,1.22683014029302,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3297,1,SUCCESS,Efficacy,0,0,0.94282,1.19497496005204,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3298,1,SUCCESS,Futility,0,0,0.45164,0.790775096968371,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3299,1,SUCCESS,Futility,0,0,0.06972,0.0539106869129873,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3300,1,SUCCESS,Futility,0,0,0.00478,0.00521224739872961,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3301,1,SUCCESS,Futility,0,0,0.6934,0.653715738540922,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3302,1,SUCCESS,Futility,0,0,0.3645,0.616621077085963,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3303,1,SUCCESS,Efficacy,0,0,0.92118,0.723407155763383,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3304,1,SUCCESS,Futility,0,0,0.01098,-0.0698396563036208,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3305,1,SUCCESS,Futility,0,0,0.0002,0.132985646407302,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3306,1,SUCCESS,Futility,0,0,8e-05,-0.0300792740455457,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3307,1,SUCCESS,Futility,0,0,0.00016,-0.0107071007118332,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3308,1,SUCCESS,Futility,0,0,0.03022,0.570442204851477,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3309,1,SUCCESS,Efficacy,0,0,0.9296,0.996172789604227,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3310,1,SUCCESS,Efficacy,0,0,0.84472,0.978917329656324,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3311,1,SUCCESS,Futility,0,0,0.63484,0.560187952472495,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3312,1,SUCCESS,Futility,0,0,0.11192,0.534201875273953,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3313,1,SUCCESS,Futility,0,0,0.3258,0.630390692561239,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3314,1,SUCCESS,Futility,0,0,0.4349,0.545404341876755,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3315,1,SUCCESS,Futility,0,0,0.00128,-0.0363717500733072,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3316,1,SUCCESS,Futility,0,0,0.01014,0.591350641067289,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3317,1,SUCCESS,Futility,0,0,0.31548,0.607109464653124,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3318,1,SUCCESS,Futility,0,0,0.68742,0.816628715443477,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3319,1,SUCCESS,Efficacy,0,0,0.81814,0.896513999165883,0
b8fb78e6-4e9f-402a-98a4-cf21b2a87d5c,3320,1,SUCCESS,Futility,0,0,0.30756,0.849590730607262,0
